event_id,case_id,event_type,category,customer_id,merchant_id,obligation_id,obligation_type,amount_paise,amount_paid_paise,outstanding_amount_paise,currency,payment_method,bank,failure_reason,root_cause,created_at,hour_of_day,day_of_week,day_of_month,days_overdue,persona,customer_segment,customer_tenure_days,successful_payment_count,failed_payment_count_90d,previous_retry_success,previous_dunning_response,ptp_history_count,fulfilled_ptp_count,partial_payment_count,disputed_payment_count,invoice_count,subscription_count,average_days_late,days_since_last_payment,preferred_payment_hour,preferred_payment_day,channel_preference,last_contact_channel,contact_count_7d,contact_count_30d,sms_open_rate,whatsapp_read_rate,email_open_rate,voice_answer_rate,consent_sms,consent_email,consent_whatsapp,consent_voice,payment_method_changes_90d,device_change_count_30d,gateway_latency_ms,bank_status,is_international,is_anonymous_checkout,mandate_status,link_state,last_webhook_status,conversation_intent_hint,customer_message_sample,event_quality_flag
evt_syn_00051,case_syn_00051,payment.failed,Insufficient funds (low),cus_0359,mer_retail_01,obl_syn_00051,payment,90200,0,90200,INR,emandate,Yes Bank,insufficient_funds_low,insufficient_funds,1788108840,16,6,30,8,P4,enterprise,920,20,0,0.704,formal,2,1,1,1,3,3,2.5,45,13,19,EMAIL,EMAIL,1,1,0.356,0.475,0.656,0.52,1,1,1,1,2,1,1717,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00052,case_syn_00052,payment.failed,Insufficient funds (low),cus_0365,mer_travel_05,obl_syn_00052,payment,880500,0,880500,INR,upi,ICICI,insufficient_funds_low,insufficient_funds,1788109800,17,6,30,1,P5,enterprise,1636,29,6,0.216,disputes_often,5,2,2,1,19,3,14.5,71,16,6,EMAIL,VOICE_CALL,1,7,0.479,0.516,0.83,0.32,1,1,1,1,2,1,1098,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00053,case_syn_00053,payment.failed,Insufficient funds (low),cus_0067,mer_retail_01,obl_syn_00053,payment,627700,0,627700,INR,upi,Axis,insufficient_funds_low,insufficient_funds,1788102300,15,6,30,8,P5,enterprise,1766,34,9,0.32,disputes_often,5,1,1,1,7,0,6.3,63,17,21,EMAIL,EMAIL,2,11,0.435,0.196,0.81,0.541,1,1,0,0,4,0,1577,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00054,case_syn_00054,payment.failed,Insufficient funds (low),cus_0236,mer_edu_03,obl_syn_00054,payment,185500,0,185500,INR,card,ICICI,insufficient_funds_low,insufficient_funds,1788107880,16,6,30,8,P2,consumer,1022,22,4,0.325,needs_salary_day,3,2,1,0,0,2,3.9,32,19,23,WHATSAPP,EMAIL,2,7,0.568,0.95,0.076,0.417,1,1,1,1,2,1,470,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00055,case_syn_00055,payment.failed,Insufficient funds (low),cus_0152,mer_retail_01,obl_syn_00055,payment,211300,0,211300,INR,emandate,Kotak,insufficient_funds_low,insufficient_funds,1788108240,16,6,30,4,P6,startup,399,11,2,0.76,sms_responsive,0,0,0,0,3,1,4.5,25,20,6,SMS,PAYMENT_LINK,0,5,0.621,0.397,0.297,0.325,1,1,1,1,2,0,893,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00056,case_syn_00056,payment.failed,Insufficient funds (low),cus_0033,mer_edu_03,obl_syn_00056,payment,713800,0,713800,INR,emandate,ICICI,insufficient_funds_low,insufficient_funds,1788105480,15,6,30,0,P2,smb,289,5,4,0.463,needs_salary_day,4,3,1,0,3,3,4.0,16,22,15,WHATSAPP,SMS,1,7,0.319,0.941,0.116,0.195,1,1,1,1,4,1,1248,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00057,case_syn_00057,payment.failed,Insufficient funds (low),cus_0111,mer_retail_01,obl_syn_00057,payment,457600,0,457600,INR,emandate,Yes Bank,insufficient_funds_low,insufficient_funds,1788099960,14,6,30,5,P2,enterprise,1058,25,6,0.666,needs_salary_day,4,4,1,0,1,5,6.2,69,19,7,WHATSAPP,WHATSAPP,0,7,0.172,0.865,0.172,0.629,1,1,1,0,2,1,660,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00058,case_syn_00058,payment.failed,Insufficient funds (low),cus_0346,mer_health_04,obl_syn_00058,payment,671500,0,671500,INR,emandate,Yes Bank,insufficient_funds_low,insufficient_funds,1788106320,16,6,30,4,P3,consumer,451,6,12,0.121,avoidant,7,7,0,2,3,3,23.0,2,22,26,SMS,PAYMENT_LINK,3,10,0.632,0.343,0.416,0.665,1,1,1,1,0,1,1118,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00059,case_syn_00059,payment.failed,Insufficient funds (low),cus_0153,mer_retail_01,obl_syn_00059,payment,345300,0,345300,INR,card,Axis,insufficient_funds_low,insufficient_funds,1788099480,14,6,30,6,P2,consumer,305,0,6,0.516,needs_salary_day,5,2,0,0,3,3,2.2,66,21,3,WHATSAPP,PAYMENT_LINK,0,5,0.425,0.833,0.078,0.265,1,1,1,1,2,3,805,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00060,case_syn_00060,payment.failed,Insufficient funds (low),cus_0367,mer_saas_02,obl_syn_00060,payment,188900,0,188900,INR,upi,SBI,insufficient_funds_low,insufficient_funds,1788103260,15,6,30,7,P2,startup,1050,17,5,0.45,needs_salary_day,4,1,0,0,4,3,2.4,86,23,14,WHATSAPP,VOICE_CALL,1,6,0.299,0.699,0.542,0.391,1,1,1,1,1,2,196,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00061,case_syn_00061,payment.failed,Insufficient funds (low),cus_0261,mer_saas_02,obl_syn_00061,payment,673800,0,673800,INR,emandate,HDFC,insufficient_funds_low,insufficient_funds,1788104100,15,6,30,8,P2,consumer,672,10,5,0.467,needs_salary_day,2,0,2,1,1,3,6.6,78,21,12,WHATSAPP,EMAIL,0,10,0.457,0.846,0.193,0.141,1,1,1,1,2,0,1650,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00062,case_syn_00062,payment.failed,Insufficient funds (low),cus_0030,mer_edu_03,obl_syn_00062,payment,794600,0,794600,INR,emandate,Kotak,insufficient_funds_low,insufficient_funds,1788093360,12,6,30,6,P6,enterprise,1021,14,0,0.519,sms_responsive,1,1,2,0,2,2,2.5,87,17,1,SMS,SMS,0,11,0.708,0.412,0.339,0.556,1,1,1,1,0,3,386,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00063,case_syn_00063,payment.failed,Insufficient funds (low),cus_0074,mer_edu_03,obl_syn_00063,payment,425300,0,425300,INR,emandate,Axis,insufficient_funds_low,insufficient_funds,1788098700,14,6,30,4,P7,smb,988,18,4,0.45,whatsapp_responsive,1,1,2,0,2,4,5.1,15,11,8,WHATSAPP,SMS,1,4,0.119,0.789,0.226,0.551,1,1,1,1,0,2,114,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00064,case_syn_00064,payment.failed,Insufficient funds (low),cus_0039,mer_edu_03,obl_syn_00064,payment,287700,0,287700,INR,card,IDFC,insufficient_funds_low,insufficient_funds,1788092340,12,6,30,4,P3,consumer,234,0,6,0.169,avoidant,3,3,1,0,1,1,13.3,58,23,18,SMS,SMS,1,2,0.745,0.482,0.398,0.227,1,1,1,1,1,1,1114,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00065,case_syn_00065,payment.failed,Insufficient funds (low),cus_0072,mer_travel_05,obl_syn_00065,payment,860200,0,860200,INR,emandate,ICICI,insufficient_funds_low,insufficient_funds,1788091860,12,6,30,9,P2,startup,1504,21,8,0.376,needs_salary_day,4,2,2,0,0,3,3.1,15,19,24,WHATSAPP,VOICE_CALL,3,12,0.515,0.887,0.405,0.187,1,1,1,1,4,1,1157,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00066,case_syn_00066,payment.failed,Insufficient funds (low),cus_0146,mer_edu_03,obl_syn_00066,payment,200800,0,200800,INR,emandate,IDFC,insufficient_funds_low,insufficient_funds,1788094500,12,6,30,1,P7,startup,1367,20,6,0.609,whatsapp_responsive,0,0,0,0,0,3,4.6,8,19,10,WHATSAPP,EMAIL,0,1,0.579,0.852,0.558,0.359,1,1,1,1,3,0,1443,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00067,case_syn_00067,payment.failed,Insufficient funds (low),cus_0366,mer_edu_03,obl_syn_00067,payment,355700,0,355700,INR,card,IDFC,insufficient_funds_low,insufficient_funds,1788088200,11,6,30,2,P2,smb,932,12,9,0.418,needs_salary_day,1,1,1,0,2,5,3.6,30,18,10,WHATSAPP,VOICE_CALL,2,2,0.563,0.82,0.445,0.249,1,1,1,0,0,2,1420,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00068,case_syn_00068,payment.failed,Insufficient funds (low),cus_0161,mer_edu_03,obl_syn_00068,payment,194000,0,194000,INR,emandate,ICICI,insufficient_funds_low,insufficient_funds,1788095760,13,6,30,4,P6,smb,949,22,2,0.424,sms_responsive,0,0,1,0,1,4,5.3,47,20,1,SMS,EMAIL,0,6,0.956,0.573,0.335,0.676,1,1,1,1,2,3,560,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00069,case_syn_00069,payment.failed,Insufficient funds (low),cus_0396,mer_saas_02,obl_syn_00069,payment,50700,0,50700,INR,emandate,Axis,insufficient_funds_low,insufficient_funds,1788093240,12,6,30,4,P3,enterprise,659,13,6,0.252,avoidant,8,2,0,0,6,3,14.5,29,21,17,SMS,EMAIL,1,8,0.858,0.139,0.07,0.397,1,1,1,0,3,0,1511,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00070,case_syn_00070,payment.failed,Insufficient funds (low),cus_0338,mer_health_04,obl_syn_00070,payment,356100,0,356100,INR,emandate,HDFC,insufficient_funds_low,insufficient_funds,1788089100,11,6,30,3,P10,smb,393,2,7,0.505,partial_payer,8,4,4,0,24,1,19.8,55,19,21,WHATSAPP,EMAIL,3,9,0.213,0.819,0.352,0.515,1,1,1,1,4,1,1147,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00071,case_syn_00071,payment.failed,Insufficient funds (low),cus_0283,mer_saas_02,obl_syn_00071,payment,273700,0,273700,INR,card,ICICI,insufficient_funds_low,insufficient_funds,1788088500,11,6,30,2,P7,startup,1058,15,4,0.575,whatsapp_responsive,1,0,1,0,3,1,6.5,77,12,28,WHATSAPP,VOICE_CALL,1,4,0.117,0.621,0.573,0.695,1,1,1,1,1,2,832,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00072,case_syn_00072,payment.failed,Insufficient funds (low),cus_0171,mer_saas_02,obl_syn_00072,payment,118100,0,118100,INR,upi,SBI,insufficient_funds_low,insufficient_funds,1788091920,12,6,30,2,P3,smb,838,5,8,0.365,avoidant,2,2,1,0,0,2,10.2,28,21,4,SMS,WHATSAPP,0,11,0.914,0.118,0.409,0.36,1,1,1,0,3,3,489,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00073,case_syn_00073,payment.failed,Insufficient funds (low),cus_0269,mer_saas_02,obl_syn_00073,payment,869700,0,869700,INR,card,HDFC,insufficient_funds_low,insufficient_funds,1788086460,10,6,30,0,P6,startup,977,11,3,0.613,sms_responsive,0,0,1,0,0,5,4.2,86,14,16,SMS,VOICE_CALL,2,3,0.749,0.494,0.535,0.16,1,1,1,1,4,3,1007,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00074,case_syn_00074,payment.failed,Insufficient funds (low),cus_0226,mer_edu_03,obl_syn_00074,payment,538400,0,538400,INR,emandate,Kotak,insufficient_funds_low,insufficient_funds,1788089220,11,6,30,8,P10,enterprise,1694,26,8,0.302,partial_payer,5,0,3,0,7,0,14.6,72,22,11,WHATSAPP,PAYMENT_LINK,1,11,0.143,0.69,0.258,0.292,1,1,1,1,2,3,409,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00075,case_syn_00075,payment.failed,Insufficient funds (low),cus_0337,mer_retail_01,obl_syn_00075,payment,566300,0,566300,INR,emandate,ICICI,insufficient_funds_low,insufficient_funds,1788084480,10,6,30,6,P7,enterprise,1250,15,2,0.605,whatsapp_responsive,1,0,1,2,5,4,1.4,84,17,18,WHATSAPP,PAYMENT_LINK,1,11,0.393,0.792,0.077,0.566,1,1,1,1,0,3,449,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00076,case_syn_00076,payment.failed,Insufficient funds (low),cus_0353,mer_retail_01,obl_syn_00076,payment,385200,0,385200,INR,card,SBI,insufficient_funds_low,insufficient_funds,1788079800,8,6,30,3,P6,consumer,576,14,4,0.553,sms_responsive,0,0,2,0,4,2,6.3,67,10,21,SMS,EMAIL,1,4,0.661,0.116,0.115,0.361,1,1,1,1,3,0,1302,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00077,case_syn_00077,payment.failed,Insufficient funds (low),cus_0118,mer_edu_03,obl_syn_00077,payment,197200,0,197200,INR,card,Yes Bank,insufficient_funds_low,insufficient_funds,1788077700,8,6,30,6,P1,enterprise,1255,20,0,0.791,calm,0,0,1,0,0,1,2.2,9,20,27,EMAIL,WHATSAPP,3,4,0.471,0.524,0.941,0.146,1,1,1,1,2,0,1514,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00078,case_syn_00078,payment.failed,Insufficient funds (low),cus_0125,mer_retail_01,obl_syn_00078,payment,50100,0,50100,INR,emandate,Axis,insufficient_funds_low,insufficient_funds,1788079920,8,6,30,4,P7,consumer,623,13,3,0.69,whatsapp_responsive,0,0,2,1,0,5,4.7,81,14,4,WHATSAPP,WHATSAPP,2,5,0.206,0.743,0.545,0.548,1,1,1,1,1,2,1451,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00079,case_syn_00079,payment.failed,Insufficient funds (low),cus_0261,mer_edu_03,obl_syn_00079,payment,511900,0,511900,INR,card,Yes Bank,insufficient_funds_low,insufficient_funds,1788083400,9,6,30,7,P2,consumer,672,10,5,0.467,needs_salary_day,2,0,2,1,1,3,6.6,78,21,12,WHATSAPP,EMAIL,0,10,0.457,0.846,0.193,0.141,1,1,1,1,2,0,1290,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00080,case_syn_00080,payment.failed,Insufficient funds (low),cus_0167,mer_edu_03,obl_syn_00080,payment,469700,0,469700,INR,card,SBI,insufficient_funds_low,insufficient_funds,1788083700,9,6,30,5,P1,enterprise,1107,13,0,0.603,calm,2,1,2,0,1,3,2.9,53,12,16,EMAIL,PAYMENT_LINK,2,12,0.077,0.261,0.691,0.547,1,1,1,1,4,1,1508,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00081,case_syn_00081,payment.failed,Insufficient funds (low),cus_0394,mer_health_04,obl_syn_00081,payment,542700,0,542700,INR,emandate,Kotak,insufficient_funds_low,insufficient_funds,1788082980,9,6,30,7,P6,startup,1100,22,3,0.458,sms_responsive,0,0,0,0,5,3,3.4,14,9,26,SMS,EMAIL,3,9,0.835,0.561,0.506,0.483,1,1,1,1,2,3,1271,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00082,case_syn_00082,payment.failed,Insufficient funds (low),cus_0057,mer_saas_02,obl_syn_00082,payment,909500,0,909500,INR,card,Federal,insufficient_funds_low,insufficient_funds,1788077880,8,6,30,9,P3,enterprise,663,4,8,0.278,avoidant,2,2,2,0,5,3,12.4,29,21,11,SMS,VOICE_CALL,1,6,0.773,0.428,0.22,0.356,1,1,1,1,4,2,1164,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00083,case_syn_00083,payment.failed,Insufficient funds (low),cus_0165,mer_saas_02,obl_syn_00083,payment,450700,0,450700,INR,card,Yes Bank,insufficient_funds_low,insufficient_funds,1788078180,8,6,30,1,P6,startup,1024,22,6,0.76,sms_responsive,2,2,2,0,1,3,1.2,65,21,28,SMS,SMS,1,11,0.95,0.466,0.071,0.199,1,1,1,1,4,2,1387,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00084,case_syn_00084,payment.failed,Insufficient funds (low),cus_0013,mer_health_04,obl_syn_00084,payment,531400,0,531400,INR,upi,IDFC,insufficient_funds_low,insufficient_funds,1788072120,6,6,30,9,P2,smb,208,12,6,0.646,needs_salary_day,4,1,2,0,6,4,5.8,42,20,12,WHATSAPP,SMS,0,4,0.403,0.706,0.548,0.617,1,1,1,1,3,2,334,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00085,case_syn_00085,payment.failed,Insufficient funds (low),cus_0322,mer_travel_05,obl_syn_00085,payment,485800,0,485800,INR,upi,SBI,insufficient_funds_low,insufficient_funds,1788073860,7,6,30,2,P2,consumer,758,14,6,0.587,needs_salary_day,4,2,2,0,5,2,2.3,17,23,5,WHATSAPP,VOICE_CALL,1,1,0.396,0.77,0.365,0.599,1,1,1,1,0,1,1661,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00086,case_syn_00086,payment.failed,Insufficient funds (low),cus_0007,mer_retail_01,obl_syn_00086,payment,588000,0,588000,INR,card,HDFC,insufficient_funds_low,insufficient_funds,1788069060,5,6,30,6,P6,smb,325,11,0,0.662,sms_responsive,3,2,0,1,6,4,1.5,74,8,1,SMS,VOICE_CALL,0,2,0.764,0.555,0.455,0.125,1,1,1,1,3,3,743,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00087,case_syn_00087,payment.failed,Insufficient funds (low),cus_0333,mer_retail_01,obl_syn_00087,payment,780000,0,780000,INR,card,Yes Bank,insufficient_funds_low,insufficient_funds,1788070740,6,6,30,0,P8,smb,1112,15,3,0.259,voice_averse,3,0,0,1,4,0,4.6,6,14,6,SMS,EMAIL,1,11,0.627,0.49,0.374,0.02,1,1,1,0,0,3,684,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00088,case_syn_00088,payment.failed,Insufficient funds (low),cus_0202,mer_saas_02,obl_syn_00088,payment,79400,0,79400,INR,emandate,ICICI,insufficient_funds_low,insufficient_funds,1788069060,5,6,30,0,P7,startup,1012,17,2,0.778,whatsapp_responsive,1,0,0,1,1,4,4.0,27,12,28,WHATSAPP,WHATSAPP,1,9,0.084,0.939,0.107,0.631,1,1,1,1,3,1,581,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00089,case_syn_00089,payment.failed,Insufficient funds (low),cus_0209,mer_saas_02,obl_syn_00089,payment,525900,0,525900,INR,emandate,ICICI,insufficient_funds_low,insufficient_funds,1788072420,6,6,30,4,P3,enterprise,133,0,9,0.284,avoidant,6,4,0,0,6,0,22.9,50,23,21,SMS,SMS,0,5,0.733,0.082,0.396,0.467,1,1,1,1,4,0,977,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00090,case_syn_00090,payment.failed,Insufficient funds (low),cus_0337,mer_retail_01,obl_syn_00090,payment,384700,0,384700,INR,upi,Federal,insufficient_funds_low,insufficient_funds,1788067260,5,6,30,5,P7,enterprise,1250,15,2,0.605,whatsapp_responsive,1,0,1,2,5,4,1.4,84,17,18,WHATSAPP,PAYMENT_LINK,1,11,0.393,0.792,0.077,0.566,1,1,1,1,0,3,1624,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00091,case_syn_00091,payment.failed,Insufficient funds (low),cus_0259,mer_retail_01,obl_syn_00091,payment,932700,0,932700,INR,emandate,ICICI,insufficient_funds_low,insufficient_funds,1788066180,5,6,30,6,P3,startup,71,0,7,0.245,avoidant,2,0,1,0,3,2,23.5,81,20,27,SMS,SMS,3,3,0.633,0.245,0.565,0.217,1,1,1,1,4,1,693,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00092,case_syn_00092,payment.failed,Insufficient funds (low),cus_0112,mer_saas_02,obl_syn_00092,payment,675500,0,675500,INR,emandate,Yes Bank,insufficient_funds_low,insufficient_funds,1788063660,4,6,30,4,P2,smb,420,14,6,0.51,needs_salary_day,3,1,1,0,6,5,3.2,8,22,23,WHATSAPP,EMAIL,1,7,0.201,0.818,0.242,0.607,1,1,1,1,2,0,645,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00093,case_syn_00093,payment.failed,Insufficient funds (low),cus_0354,mer_saas_02,obl_syn_00093,payment,449100,0,449100,INR,emandate,Federal,insufficient_funds_low,insufficient_funds,1788063900,4,6,30,3,P3,startup,210,3,11,0.23,avoidant,6,5,1,0,2,3,7.5,19,22,17,SMS,PAYMENT_LINK,0,8,0.831,0.321,0.094,0.66,1,1,1,1,4,1,584,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00094,case_syn_00094,payment.failed,Insufficient funds (low),cus_0406,mer_travel_05,obl_syn_00094,payment,925800,0,925800,INR,upi,Federal,insufficient_funds_low,insufficient_funds,1788065880,4,6,30,7,P9,smb,187,9,4,0.304,method_switcher,2,0,2,0,2,5,6.2,79,15,25,PAYMENT_LINK,SMS,0,5,0.492,0.376,0.277,0.417,1,1,1,0,7,6,1392,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00095,case_syn_00095,payment.failed,Insufficient funds (low),cus_0247,mer_saas_02,obl_syn_00095,payment,873400,0,873400,INR,emandate,HDFC,insufficient_funds_low,insufficient_funds,1788060000,3,6,30,7,P7,enterprise,823,13,2,0.404,whatsapp_responsive,0,0,0,0,5,5,5.5,32,16,10,WHATSAPP,PAYMENT_LINK,2,11,0.292,0.657,0.258,0.109,1,1,1,1,1,2,514,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00096,case_syn_00096,payment.failed,Insufficient funds (low),cus_0059,mer_retail_01,obl_syn_00096,payment,409000,0,409000,INR,upi,HDFC,insufficient_funds_low,insufficient_funds,1788066660,5,6,30,6,P6,enterprise,1190,17,6,0.583,sms_responsive,0,0,1,2,0,2,4.8,20,11,28,SMS,VOICE_CALL,0,7,0.746,0.406,0.332,0.632,1,1,1,1,0,1,1212,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00097,case_syn_00097,payment.failed,Insufficient funds (low),cus_0255,mer_retail_01,obl_syn_00097,payment,497600,0,497600,INR,emandate,Federal,insufficient_funds_low,insufficient_funds,1788057120,2,6,30,8,P7,smb,1187,15,6,0.412,whatsapp_responsive,1,1,1,0,3,4,7.3,68,16,23,WHATSAPP,SMS,2,8,0.228,0.883,0.539,0.642,1,1,1,1,3,3,899,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Salary aate hi pay kar dunga.,normal
evt_syn_00098,case_syn_00098,payment.failed,Insufficient funds (low),cus_0290,mer_edu_03,obl_syn_00098,payment,853100,0,853100,INR,card,Kotak,insufficient_funds_low,insufficient_funds,1788063360,4,6,30,6,P2,smb,1046,23,4,0.484,needs_salary_day,1,1,1,1,5,4,4.1,16,23,18,WHATSAPP,PAYMENT_LINK,2,9,0.119,0.854,0.395,0.638,1,1,1,1,1,1,211,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00099,case_syn_00099,payment.failed,Insufficient funds (low),cus_0259,mer_travel_05,obl_syn_00099,payment,389300,0,389300,INR,card,Kotak,insufficient_funds_low,insufficient_funds,1788055380,2,6,30,8,P3,startup,71,0,7,0.245,avoidant,2,0,1,0,3,2,23.5,81,20,27,SMS,SMS,3,3,0.633,0.245,0.565,0.217,1,1,1,1,4,1,461,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
evt_syn_00100,case_syn_00100,payment.failed,Insufficient funds (low),cus_0413,mer_retail_01,obl_syn_00100,payment,642600,0,642600,INR,card,ICICI,insufficient_funds_low,insufficient_funds,1788062580,4,6,30,2,P6,startup,845,20,3,0.748,sms_responsive,1,1,2,0,4,3,1.9,17,20,23,SMS,WHATSAPP,3,8,0.853,0.132,0.08,0.334,1,1,1,1,4,2,785,normal,0,0,not_applicable,not_created,valid,REQUEST_PAYMENT_LINK,Please send reminder tomorrow evening.,normal
